dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,base_price,distance,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
9/21/2011,3,0,9,9,0,3,1,2,0.56,0.5303,1,0.0896,21,187,208,4,0.912111592,6.1,-74.001018,40.741762,-74.008108,40.747958
12/12/2012,4,1,12,16,0,3,1,2,0.34,0.3333,0.46,0.1343,19,310,329,4,3.935983842,8.1,-73.972688,40.764083,-73.945132,40.792662
12/25/2011,1,0,12,2,0,0,0,1,0.22,0.2576,0.75,0.0896,0,2,2,4,2.029581002,10,-73.974007,40.764087,-73.960025,40.778947
3/18/2011,1,0,3,7,0,5,1,1,0.4,0.4091,0.66,0.194,11,112,123,4,2.918251558,8.9,-73.957081,40.777972,-73.966521,40.803216
3/16/2012,1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,44,136,180,4,1.789438123,7.3,-73.9858,40.757373,-73.998737,40.744615
4/25/2012,2,1,4,16,0,3,1,1,0.6,0.5909,0.2,0.3284,49,327,376,4,0.613650307,5,-73.975605,40.789477,-73.96869,40.791217
6/15/2012,2,1,6,18,0,5,1,1,0.72,0.6515,0.39,0.2239,121,572,693,8,1.485658037,5.7,-73.988818,40.734603,-73.997853,40.746072
2/4/2011,1,0,2,8,0,5,1,1,0.14,0.1515,0.74,0.1343,3,217,220,4,3.164352061,10.5,-74.006325,40.74046,-73.982718,40.762585
1/28/2011,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,2,107,109,4,2.719252694,13.5,-73.9777298,40.74874878,-73.95336151,40.76477814
11/26/2012,4,1,11,4,0,1,1,1,0.22,0.2727,0.69,0,0,10,10,4,15.42370908,39.5,-73.86351013,40.76887512,-73.98150635,40.66290665
7/17/2012,3,1,7,12,0,2,1,2,0.9,0.8182,0.35,0,80,174,254,4,1.730885128,5.3,-73.97929,40.747428,-73.984884,40.732455
3/17/2011,1,0,3,22,0,4,1,1,0.4,0.4091,0.66,0.2239,17,70,87,4,2.001448538,8.5,-74.004053,40.75084,-73.988133,40.764195
2/10/2011,1,0,2,4,0,4,1,2,0.14,0.1364,0.59,0.2239,0,1,1,4,4.834378556,15,-73.966478,40.770378,-74.003915,40.737442
12/24/2012,1,1,12,11,0,1,1,2,0.26,0.2576,0.6,0.1642,20,104,124,4,2.020716706,8.1,-73.949347,40.776913,-73.965958,40.790022
11/15/2012,4,1,11,19,0,4,1,2,0.34,0.3333,0.61,0.1343,11,375,386,4,2.275697305,8.5,-73.999648,40.733635,-73.973597,40.739015
6/28/2012,3,1,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,26,145,171,4,2.032904014,8.5,-73.989408,40.756947,-73.965353,40.75837
4/6/2012,2,1,4,9,0,5,1,1,0.34,0.303,0.42,0.3284,58,318,376,4,2.329159008,7.7,-73.99355,40.721562,-73.981928,40.74056
9/21/2011,3,0,9,15,0,3,1,2,0.66,0.6212,0.74,0.1045,43,142,185,4,0,8.5,0,0,0,0
1/22/2011,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,3,37,40,4,4.437795684,14,-73.980777,40.780097,-73.984122,40.74028
11/25/2011,4,0,11,7,0,5,1,1,0.26,0.303,0.81,0,4,31,35,4,0.591755949,4,-73.966922,40.794033,-73.966875,40.788713
6/15/2011,2,0,6,23,0,3,1,1,0.62,0.6212,0.53,0,17,90,107,4,1.607915361,10.5,-73.994097,40.726542,-74.008277,40.736212
3/23/2011,2,0,3,15,0,3,1,2,0.38,0.3939,0.82,0.2239,11,74,85,4,2.964415751,10.1,-73.982052,40.765572,-74.003045,40.744185
6/13/2012,2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194,1,7,8,4,1.764177525,6.5,-73.973074,40.749034,-73.992336,40.742821
1/18/2012,1,1,1,22,0,3,1,1,0.18,0.1667,0.47,0.2537,4,74,78,4,3.165300848,13.3,-73.986067,40.760657,-73.991298,40.732477
3/1/2012,1,1,3,18,0,4,1,1,0.54,0.5152,0.34,0.3582,27,498,525,8,1.4520797,11.3,-73.988659,40.759078,-73.977361,40.74922
10/20/2011,4,0,10,23,0,4,1,1,0.42,0.4242,0.58,0.2537,7,83,90,4,2.426357034,9,-74.010487,40.717452,-73.99718,40.736795
6/6/2012,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0,4,7,11,4,3.135742695,10,-73.96529388,40.80026245,-73.94230652,40.82244492
7/23/2012,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,64,176,240,4,3.231590663,6.9,-73.953096,40.776819,-73.970976,40.751115
6/7/2012,2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,9,50,59,4,0.0026877,2.5,-74.006678,40.732995,-74.006653,40.73298
6/26/2011,3,0,6,3,0,0,0,1,0.6,0.6061,0.64,0.1045,12,22,34,4,4.370707477,12,-73.962403,40.773097,-73.98735,40.738645
3/21/2011,2,0,3,5,0,1,1,1,0.32,0.303,0.81,0.2985,1,1,2,4,1.851354597,6.9,-73.974788,40.718718,-73.987253,40.732422
9/17/2011,3,0,9,7,0,6,0,2,0.46,0.4545,0.77,0.194,4,33,37,4,0.84733897,4.5,-73.953008,40.772065,-73.953837,40.779657
5/18/2012,2,1,5,20,0,5,1,1,0.62,0.6212,0.41,0.1642,73,264,337,4,2.161195303,8.5,-73.951864,40.773581,-73.975862,40.780457
4/9/2012,2,1,4,1,0,1,1,1,0.46,0.4545,0.41,0.1343,4,12,16,4,3.432784788,13,-73.954926,40.76554,-73.942248,40.794871
11/27/2011,4,0,11,10,0,0,0,1,0.46,0.4545,0.72,0.2836,58,131,189,4,14.0792778,6.5,-74.012363,40.71617,-74.177023,40.695168
5/20/2012,2,1,5,19,0,0,0,1,0.66,0.6212,0.61,0.4179,142,260,402,4,2.177091726,6.9,-73.980413,40.760078,-73.978827,40.740542
8/14/2012,3,1,8,20,0,2,1,1,0.74,0.7121,0.74,0.2239,65,371,436,4,2.828945361,8.5,-73.969957,40.752948,-73.981418,40.729043
1/21/2011,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41,4,1.31565771,4.5,-73.987939,40.733564,-73.980185,40.74383
8/24/2012,3,1,8,17,0,5,1,2,0.74,0.6667,0.51,0.2239,117,695,812,8,4.02678377,9.7,-74.005336,40.725758,-73.984891,40.758479
1/5/2012,1,1,1,12,0,4,1,1,0.3,0.2879,0.49,0.2537,6,114,120,4,2.063917284,11.5,-73.97824,40.734267,-73.994787,40.72059
5/27/2011,2,0,5,7,0,5,1,1,0.64,0.6061,0.73,0.1642,20,229,249,4,0.466649725,4.5,-73.989106,40.742099,-73.98529,40.739059
12/13/2012,4,1,12,13,0,4,1,1,0.36,0.3485,0.34,0.194,41,230,271,4,2.027277245,5.7,-73.961126,40.760719,-73.954932,40.778331
12/22/2012,1,1,12,15,0,6,0,1,0.32,0.2727,0.33,0.5821,14,139,153,4,1.126603975,5.5,-74.006758,40.735738,-74.005592,40.725648
2/24/2012,1,1,2,19,0,5,1,2,0.44,0.4394,0.88,0.1045,6,227,233,4,3.745842563,13.5,-73.99037,40.75152,-74.00126,40.71887
8/28/2012,3,1,8,23,0,2,1,1,0.68,0.6364,0.57,0,17,92,109,4,2.319589488,6.1,-73.984292,40.745788,-73.965783,40.761225
7/22/2011,3,0,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343,9,51,60,4,8.562999554,29.8,-73.968955,40.754355,-73.8706,40.773777
7/16/2012,3,1,7,2,0,1,1,1,0.7,0.6667,0.74,0.1045,4,11,15,4,0.768939796,4.1,-73.98129,40.768965,-73.983443,40.762247
11/8/2011,4,0,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896,25,104,129,4,1.917966121,11,-73.985734,40.740714,-74.008188,40.737906
4/20/2012,2,1,4,16,0,5,1,1,0.66,0.6212,0.44,0.194,151,429,580,8,1.087417452,5.7,-73.982239,40.768839,-73.988964,40.777184
2/21/2011,1,0,2,8,1,1,0,2,0.32,0.303,0.57,0.2985,7,56,63,4,0.828545809,8.5,-73.973498,40.748975,-73.98316,40.750357
11/13/2012,4,1,11,17,0,2,1,1,0.34,0.303,0.49,0.3582,33,575,608,8,1.262474773,7.7,-73.975355,40.749093,-73.983279,40.758726
7/4/2011,3,0,7,2,1,1,0,1,0.64,0.5758,0.83,0,33,30,63,4,4.460011664,10.1,-73.923775,40.752462,-73.870848,40.751975
7/25/2011,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473,533,8,1.155499729,4.9,-73.97596,40.780878,-73.988637,40.776907
5/7/2012,2,1,5,1,0,1,1,2,0.52,0.5,0.77,0.194,1,8,9,4,2.670186253,12.5,-73.985163,40.722744,-74.00646,40.740516
11/7/2012,4,1,11,23,0,3,1,3,0.28,0.2727,0.65,0.2239,3,37,40,4,0.006958245,2.5,-73.97654,40.758937,-73.976529,40.758999
4/5/2012,2,1,4,15,0,4,1,1,0.5,0.4848,0.31,0.1045,98,171,269,4,1.45037703,7.5,-73.99563,40.764582,-74.001862,40.752427
10/9/2012,4,1,10,12,0,2,1,2,0.48,0.4697,0.69,0.194,43,217,260,4,0,45,-73.776293,40.645693,-73.776293,40.645693
3/28/2012,2,1,3,14,0,3,1,1,0.62,0.6212,0.38,0.3582,52,169,221,4,5.15203883,13.7,-74.004373,40.741528,-73.957277,40.712005
10/3/2012,4,1,10,10,0,3,1,1,0.66,0.6061,0.78,0.1642,29,146,175,4,1.989675339,7.7,-73.993855,40.75147,-73.97483,40.762067
12/2/2011,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0,0,3,3,4,3.761140789,10.5,-74.002035,40.732565,-73.96688,40.753397
12/21/2012,1,1,12,17,0,5,1,2,0.26,0.2273,0.56,0.3284,24,297,321,4,2.114012582,8,-73.974682,40.754619,-73.998282,40.761073
3/7/2012,1,1,3,4,0,3,1,1,0.28,0.2576,0.61,0.3284,0,3,3,4,1.220750832,5.3,-73.989241,40.758275,-73.976464,40.763451
11/4/2011,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201,4,0.798634475,4.1,-73.986682,40.747803,-73.986713,40.740623
12/19/2012,4,1,12,6,0,3,1,1,0.24,0.2576,0.75,0.0896,3,109,112,4,21.61856987,57.33,-73.77681,40.64588,-73.987897,40.75618
10/20/2012,4,1,10,10,0,6,0,1,0.52,0.5,0.52,0.1343,111,312,423,4,1.928137319,6.1,-73.967773,40.7604,-73.951612,40.772675
1/15/2011,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118,4,5.586777381,10.1,-73.980058,40.734989,-73.947838,40.778888
5/31/2012,2,1,5,14,0,4,1,1,0.76,0.6667,0.31,0.194,61,193,254,4,4.151643984,16.9,-74.001629,40.735748,-73.960188,40.715578
1/25/2011,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,5,233,238,4,0.865664565,8.5,-73.983632,40.75741,-73.980382,40.750027
10/1/2012,4,1,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,5,13,18,4,0.540300789,3.3,-73.982697,40.745483,-73.976868,40.74346
8/28/2011,3,0,8,14,0,0,0,1,0.78,0.697,0.43,0.4179,157,290,447,4,9.406993473,31.85,-73.870722,40.773769,-73.981969,40.766405
10/15/2012,4,1,10,2,0,1,1,2,0.58,0.5455,0.64,0.3582,1,5,6,4,1.169041976,5.3,-73.979108,40.749978,-73.990651,40.744148
2/24/2011,1,0,2,20,0,4,1,2,0.34,0.303,0.93,0.3582,2,87,89,4,1.525755626,8.1,-73.98924,40.757373,-73.971504,40.754605
9/14/2012,3,1,9,8,0,5,1,2,0.6,0.5758,0.78,0.1642,51,715,766,8,1.863975447,4.9,-73.973207,40.753192,-73.96205,40.767663
12/22/2012,1,1,12,18,0,6,0,1,0.26,0.2121,0.44,0.4627,7,75,82,4,8.767072651,5.7,-73.973163,40.755803,-73.872052,40.774455
2/16/2011,1,0,2,12,0,3,1,1,0.38,0.3939,0.32,0.3284,14,72,86,4,1.141591559,5.3,-73.973628,40.743967,-73.98563,40.748727
2/29/2012,1,1,2,19,0,3,1,2,0.4,0.4091,0.87,0.1045,0,102,102,4,0.582694348,4,-73.98204,40.746276,-73.981412,40.741059
9/2/2012,3,1,9,21,0,0,0,1,0.7,0.6515,0.7,0.1642,79,92,171,4,2.585869681,10,-73.953255,40.788517,-73.9622,40.810757
1/17/2012,1,1,1,4,0,2,1,3,0.32,0.303,0.66,0.3284,0,2,2,4,1.897608713,5.3,-73.994292,40.726735,-73.979767,40.73977
6/4/2012,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,38,244,282,4,3.883390433,9.7,-73.981893,40.732407,-73.971867,40.766484
11/14/2012,4,1,11,22,0,3,1,1,0.28,0.3182,0.61,0,6,167,173,4,5.361404663,20,-73.95994,40.713927,-74.002982,40.749417
11/6/2012,4,1,11,9,0,2,1,1,0.26,0.2576,0.6,0.1642,25,338,363,4,6.746331344,18.1,-73.931122,40.765922,-74.00033,40.735428
3/12/2012,1,1,3,17,0,1,1,2,0.62,0.6212,0.38,0.4179,87,557,644,8,1.373621886,5.7,-74.011642,40.703365,-74.015817,40.715302
9/20/2011,3,0,9,9,0,2,1,3,0.54,0.5152,0.94,0.2239,5,64,69,4,1.306543053,7.3,-73.998548,40.745103,-73.992882,40.756037
4/29/2011,2,0,4,20,0,5,1,1,0.48,0.4697,0.48,0.2239,34,160,194,4,6.19095323,14.5,-73.982197,40.778226,-73.988514,40.722773
5/3/2011,2,0,5,14,0,2,1,2,0.7,0.6515,0.58,0.5224,36,122,158,4,1.241677086,4.5,-73.9755,40.7608,-73.9902,40.76
5/28/2012,2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,24,43,67,4,1.310929753,5.3,-73.984365,40.780024,-73.979118,40.79112
11/3/2012,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.3881,68,260,328,4,2.913168747,9.5,-73.966407,40.794682,-73.982262,40.771405
9/5/2012,3,1,9,7,0,3,1,2,0.7,0.6667,0.79,0.2537,11,489,500,8,1.510935322,6.5,-73.94573,40.78016,-73.953139,40.767789
5/10/2011,2,0,5,15,0,2,1,2,0.64,0.6212,0.33,0.0896,28,152,180,4,32.6127693,69.7,-73.7767,40.6454,-73.9059,40.9218
12/10/2011,4,0,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,31,161,192,4,0.931933153,6,-73.977307,40.752055,-73.986892,40.747875
7/12/2012,3,1,7,1,0,4,1,2,0.66,0.6212,0.61,0,0,21,21,4,0.478082813,5,-73.969977,40.753152,-73.965054,40.755289
10/15/2011,4,0,10,19,0,6,0,1,0.5,0.4848,0.51,0.1343,61,177,238,4,1.28159754,5.7,-73.999393,40.727137,-73.997013,40.715757
10/5/2012,4,1,10,15,0,5,1,1,0.72,0.6515,0.39,0.2537,150,320,470,4,3.574960192,16.5,-73.992778,40.748644,-73.989299,40.716612
10/17/2012,4,1,10,0,0,3,1,1,0.38,0.3939,0.76,0,1,48,49,4,5.077610814,11.7,-73.99672,40.715,-73.97865,40.758548
1/24/2011,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,0,5,5,4,1.336579068,6.9,-73.987318,40.749637,-73.990658,40.761384
12/7/2011,4,0,12,7,0,3,1,3,0.44,0.4394,1,0.1045,3,43,46,4,0.720242689,9,-73.989832,40.7192,-73.98285,40.722932
11/19/2012,4,1,11,23,0,1,1,1,0.34,0.3485,0.66,0.1045,2,72,74,4,6.434135203,11.7,-74.008966,40.713265,-73.970928,40.763419
7/22/2012,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,238,388,626,8,1.049589584,5.5,-74.002575,40.739582,-73.99033,40.737861
6/13/2012,2,1,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224,41,672,713,8,20.78349179,57.33,-73.78412628,40.64862061,-73.98455811,40.75736618
5/1/2012,2,1,5,9,0,2,1,2,0.54,0.5152,0.88,0.194,18,331,349,4,2.756919317,7.3,-74.000075,40.732817,-73.99034,40.75648
3/30/2012,2,1,3,19,0,5,1,1,0.4,0.4091,0.62,0.2239,42,353,395,4,3.105791063,8,-73.96778,40.75616,-73.986997,40.732334
9/7/2012,3,1,9,22,0,5,1,1,0.7,0.6667,0.74,0.2239,52,247,299,4,1.651779899,7.3,-73.996148,40.763962,-73.99165,40.749508
5/27/2011,2,0,5,12,0,5,1,2,0.76,0.697,0.55,0.2985,53,190,243,4,8.870136847,31.47,-73.874493,40.773967,-73.978487,40.761473
9/24/2011,4,0,9,3,0,6,0,1,0.58,0.5455,0.94,0,4,27,31,4,1.084569913,5.5,-73.99073,40.740322,-73.999582,40.7474
10/26/2012,4,1,10,8,0,5,1,2,0.54,0.5152,0.88,0.1343,20,714,734,8,5.039916243,16.9,-74.003015,40.70639,-73.987447,40.750138
1/22/2012,1,1,1,12,0,0,0,2,0.16,0.1515,0.8,0.2239,24,161,185,4,1.200618743,4.5,-73.987355,40.719787,-73.98108,40.729477
4/26/2011,2,0,4,5,0,2,1,1,0.54,0.5152,0.88,0.2537,0,16,16,4,4.289834437,12.5,-73.87451,40.774062,-73.911017,40.747177
3/2/2011,1,0,3,13,0,3,1,1,0.5,0.4848,0.25,0,35,90,125,4,6.319837486,18.5,-73.98766327,40.71967316,-73.92060852,40.74509811
3/22/2012,2,1,3,4,0,4,1,2,0.48,0.4697,1,0.0896,0,6,6,4,1.085521498,4.9,-73.984428,40.768933,-73.986558,40.759308
12/17/2011,4,0,12,20,0,6,0,1,0.22,0.2121,0.69,0.2537,7,99,106,4,6.81194159,15.3,-73.998147,40.756505,-73.92028,40.740053
5/24/2012,2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,1,3,4,4,3.463971829,9.7,-73.981414,40.752969,-73.993083,40.723108
11/10/2011,4,0,11,12,0,4,1,2,0.42,0.4242,0.67,0.3582,18,149,167,4,11.84205332,28,-73.863312,40.769981,-73.987464,40.720107
3/3/2011,1,0,3,4,0,4,1,1,0.16,0.1212,0.31,0.4925,0,1,1,4,2.101973075,6.5,-73.968767,40.76161,-73.954992,40.777367
11/6/2011,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,7,43,50,4,0.615854475,3.3,-73.960274,40.773106,-73.965761,40.769447
12/11/2012,4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,0,1,1,4,2.409323261,10.9,-73.902808,40.741573,-73.924423,40.727398
11/12/2011,4,0,11,20,0,6,0,1,0.42,0.4242,0.5,0.2836,31,101,132,4,2.190385962,9.7,-73.975769,40.786741,-73.960099,40.771025
11/15/2011,4,0,11,1,0,2,1,1,0.56,0.5303,0.6,0.2985,5,5,10,4,1.452029501,6.9,-73.961572,40.774626,-73.963858,40.761687
10/19/2011,4,0,10,20,0,3,1,3,0.6,0.5152,0.94,0.0896,5,140,145,4,7.570585077,15.7,-73.99954,40.722055,-73.948715,40.77818
7/2/2011,3,0,7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,55,124,179,4,1.158401853,7,-73.976386,40.751291,-73.984016,40.742628
3/12/2011,1,0,3,9,0,6,0,1,0.28,0.2879,0.65,0.1045,25,76,101,4,1.337868359,5.3,-73.99167,40.750637,-73.977183,40.75556
7/20/2012,3,1,7,4,0,5,1,2,0.66,0.5909,0.89,0.1642,3,6,9,4,1.194578117,6,-74.00016,40.721497,-73.991368,40.72992
7/10/2012,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,55,359,414,4,4.317670685,12.5,-73.950313,40.777283,-73.979447,40.745348
8/11/2012,3,1,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896,125,282,407,4,4.699741077,16.9,-73.992375,40.724465,-73.973274,40.764162
12/10/2011,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,0,11,11,4,5.148512826,12.5,-73.9748,40.7422,-74.0079,40.7033
7/17/2012,3,1,7,0,0,2,1,1,0.72,0.7121,0.84,0.1045,10,43,53,4,2.311945029,9.7,-73.993468,40.752362,-73.96642,40.755857
5/11/2012,2,1,5,7,0,5,1,1,0.42,0.4242,0.5,0.2537,6,345,351,4,4.039787984,12.1,-73.977937,40.773658,-73.98201,40.73747
12/15/2012,4,1,12,19,0,6,0,1,0.36,0.3485,0.62,0.1343,32,225,257,4,3.120123057,9,-73.97058,40.79657,-73.98213,40.769917
12/7/2011,4,0,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16,16,4,1.075313033,5,-73.99069,40.756245,-73.988522,40.765772
5/16/2012,2,1,5,11,0,3,1,1,0.7,0.6515,0.54,0.1343,55,212,267,4,5.654105528,14.9,-73.980473,40.688017,-73.98778,40.738547
1/13/2011,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,15,4,1.988656923,5.7,-73.967707,40.755869,-73.981508,40.741366
2/11/2012,1,1,2,17,0,6,0,3,0.22,0.1818,0.69,0.4627,13,131,144,4,7.298041555,29.3,-73.957448,40.765964,-73.871506,40.77425
8/18/2012,3,1,8,1,0,6,0,3,0.62,0.5455,0.94,0.1642,14,78,92,4,4.901905563,12.5,-74.004592,40.730432,-73.968505,40.764997
4/6/2011,2,0,4,9,0,3,1,1,0.36,0.3333,0.46,0.2537,8,157,165,4,5.410879417,12.1,-73.98869,40.731208,-73.974022,40.778568
4/12/2011,2,0,4,6,0,2,1,2,0.54,0.5152,0.68,0.2836,3,55,58,4,8.054698141,15.3,-74.016223,40.704995,-73.989155,40.774445
6/22/2011,3,0,6,2,0,3,1,1,0.66,0.6061,0.78,0,2,5,7,4,1.334189407,4.5,-73.97824,40.741602,-73.98802,40.73217
12/26/2012,1,1,12,7,0,3,1,3,0.2,0.1818,0.86,0.3284,0,26,26,4,1.694889421,5.7,-73.965398,40.762703,-73.961298,40.777621
4/6/2012,2,1,4,11,0,5,1,1,0.4,0.4091,0.37,0.2985,112,179,291,4,2.356074661,10.1,-73.983117,40.755867,-73.98284,40.777048
9/20/2011,3,0,9,0,0,2,1,2,0.56,0.5303,0.73,0.1642,4,21,25,4,2.358003834,12.5,-73.950445,40.771236,-73.976012,40.762607
7/9/2012,3,1,7,5,0,1,1,2,0.66,0.6061,0.83,0.2239,1,27,28,4,3.453302053,8.9,-74.005588,40.745818,-73.970953,40.762417
7/24/2011,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,5,3,8,4,1.124143523,5.7,-74.00369,40.732437,-74.002638,40.722362
6/7/2011,2,0,6,16,0,2,1,1,0.8,0.7121,0.38,0.2239,55,253,308,4,2.608781091,10,-73.956721,40.767537,-73.952655,40.790788
5/17/2011,2,0,5,19,0,2,1,1,0.6,0.5909,0.69,0.2537,51,298,349,4,3.337041298,14,-73.994373,40.74344,-74.010912,40.716182
8/23/2011,3,0,8,18,0,2,1,1,0.72,0.6515,0.34,0.194,98,421,519,8,2.032285461,5.3,-73.990438,40.728948,-73.97865,40.744887
10/17/2011,4,0,10,14,0,1,1,1,0.58,0.5455,0.49,0.194,44,122,166,4,2.182869273,8.1,-74.007998,40.740391,-73.982101,40.740757
2/19/2011,1,0,2,20,0,6,0,1,0.32,0.2879,0.28,0.5224,9,38,47,4,1.205178148,6.5,-73.995872,40.73088,-74.006052,40.723272
9/14/2011,3,0,9,21,0,3,1,2,0.66,0.6212,0.65,0.2239,24,189,213,4,1.244541061,6.5,-73.95402,40.77887,-73.96269,40.76981
3/12/2011,1,0,3,22,0,6,0,1,0.36,0.3788,0.71,0,7,56,63,4,10.382033,26.1,-73.885141,40.772833,-73.988813,40.722401
8/20/2011,3,0,8,13,0,6,0,1,0.76,0.697,0.55,0.1343,158,220,378,4,2.476775619,7.7,-73.949411,40.77685,-73.976299,40.785867
2/10/2011,1,0,2,20,0,4,1,1,0.14,0.1818,0.31,0.0896,4,93,97,4,2.634786892,11,-73.985652,40.727847,-74.00496,40.746477
4/13/2012,2,1,4,15,0,5,1,1,0.54,0.5152,0.28,0.2537,115,237,352,4,2.552800566,7.3,-74.008272,40.71451,-73.996838,40.735762
4/10/2012,2,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343,0,2,2,4,0.895373167,4.5,-73.998082,40.682678,-73.991008,40.68868
10/18/2011,4,0,10,5,0,2,1,2,0.46,0.4545,0.88,0,2,19,21,4,1.673844106,5.5,-73.976427,40.785527,-73.968197,40.799225
7/3/2012,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0,19,152,171,4,0.863166789,4.1,-73.974505,40.752595,-73.977627,40.745204
8/1/2011,3,0,8,19,0,1,1,1,0.74,0.6667,0.51,0.2239,63,350,413,4,2.944044371,9.7,-74.003165,40.749008,-73.971333,40.759922
1/19/2012,1,1,1,17,0,4,1,2,0.26,0.2273,0.44,0.3284,21,364,385,4,1.001245637,5.5,-73.972995,40.793317,-73.973818,40.784337
9/17/2012,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,82,256,338,4,6.316306098,18.1,-73.963395,40.75681,-74.015573,40.716048
12/9/2012,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,15,103,118,4,0.519135038,5.3,-73.985612,40.747648,-73.98071,40.750475
8/31/2011,3,0,8,0,0,3,1,1,0.6,0.5909,0.69,0,8,24,32,4,1.214628078,4.5,-73.981017,40.782421,-73.982339,40.771547
2/26/2012,1,1,2,18,0,0,0,1,0.34,0.3182,0.36,0.2836,17,199,216,4,1.416612082,4.5,-74.00039,40.747727,-73.99327,40.73619
12/5/2012,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,141,4,0.815211773,4.5,-73.977067,40.753147,-73.968822,40.756982
2/5/2011,1,0,2,0,0,6,0,2,0.24,0.2424,0.7,0.1642,3,36,39,4,0.533166215,3.3,-73.975488,40.752702,-73.978885,40.748658
5/12/2012,2,1,5,4,0,6,0,1,0.44,0.4394,0.67,0.1045,3,6,9,4,5.04811408,11.3,-74.00049,40.718272,-73.95683,40.68722
9/29/2012,4,1,9,22,0,6,0,1,0.5,0.4848,0.63,0.1045,48,173,221,4,1.424819664,6,-73.990245,40.757205,-73.98446,40.769242
9/22/2011,3,0,9,17,0,4,1,2,0.66,0.6061,0.78,0.0896,50,513,563,8,1.430321213,5.5,-73.98419189,40.74339294,-73.99133301,40.7317276
8/4/2012,3,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343,11,19,30,4,1.371164226,6.1,-73.958713,40.78077,-73.951824,40.769601
2/12/2011,1,0,2,6,0,6,0,1,0.12,0.1364,0.93,0.194,1,1,2,4,1.968948542,8.5,-73.98214,40.779031,-73.968814,40.764488
8/4/2012,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,12,37,49,4,1.537473604,6,-73.942395,40.822327,-73.952607,40.810867
8/24/2012,3,1,8,21,0,5,1,2,0.7,0.6515,0.61,0.1642,58,248,306,4,1.038857025,8,-74.0065155,40.73252106,-74.00505066,40.72324753
5/1/2012,2,1,5,4,0,2,1,2,0.52,0.5,0.72,0.0896,1,7,8,4,6.392235605,30.04,-73.87272644,40.77425003,-73.94859314,40.77561951
12/1/2011,4,0,12,20,0,4,1,1,0.34,0.3485,0.46,0.1045,12,178,190,4,1.701411777,6.9,-73.989065,40.726842,-74.00525,40.735983
1/5/2012,1,1,1,7,0,4,1,2,0.2,0.2273,0.69,0.0896,3,212,215,4,1.064468982,4.5,-73.9935,40.7331,-73.986,40.7408
7/17/2012,3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,37,122,159,4,0.811940932,4,-73.996787,40.757827,-73.99214,40.764222
10/11/2012,4,1,10,1,0,4,1,1,0.44,0.4394,0.47,0.194,1,10,11,4,2.273873923,8.5,-73.988897,40.692324,-73.996921,40.711841
