fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance
5.3,-73.990923,40.766102,-73.98156,40.762103,1,0.905566994
6.1,-74.0068,40.730562,-73.998357,40.74558,1,1.815689874
7.3,-73.991582,40.744067,-73.975412,40.754573,3,1.795034945
10.5,-73.96056,40.797445,-73.985952,40.756643,5,5.017105818
11,-74.009678,40.704795,-73.989192,40.730692,1,3.358592861
9.5,-73.993191,40.757703,-74.005713,40.726456,1,3.63227143
5.3,-73.985769,40.755586,-73.980014,40.746217,2,1.149415878
2.5,-73.934094,40.751906,-73.934094,40.751906,1,0
20.5,-73.994592,40.740526,-73.90895,40.76584,1,7.746045148
4.5,-73.96208954,40.76769257,-73.95446777,40.77814102,1,1.327723268
9.7,-73.880985,40.741875,-73.880985,40.741875,2,0
13,-74.00084,40.757805,-73.987483,40.758193,1,1.126203746
4.5,-73.987567,40.758018,-73.991512,40.750032,1,0.948437736
5.3,-73.978606,40.757371,-73.965788,40.762728,1,1.233408631
5.5,-73.956731,40.71874,-73.957569,40.729744,2,1.226009863
4,-73.97541,40.755707,-73.970267,40.760862,1,0.718705519
9.3,-73.9959,40.769244,-73.993506,40.747075,1,2.474089901
4.1,-73.973923,40.791548,-73.972148,40.785352,1,0.70520489
4,-73.99922943,40.73000717,-74.00256348,40.73379898,1,0.506807015
7.4,-73.970417,40.789197,-73.990176,40.762028,1,3.449998544
5.7,-73.969434,40.76023,-73.954796,40.769517,1,1.608663801
6.5,-74.008463,40.719783,-74.016005,40.706333,1,1.625567903
12.5,0,0,0,0,1,0
9.5,0,0,0,0,2,0
6.5,-73.97785,40.763547,-73.97216,40.757422,1,0.833040623
21,-74.00880432,40.71821594,-73.98244476,40.75995255,1,5.146515503
11.7,-73.992659,40.758359,-73.977752,40.75788,1,1.257097034
6.9,-73.979015,40.753998,-73.994565,40.7446,5,1.676204141
4.9,-74.011677,40.701957,-74.015437,40.709276,1,0.87364804
19.5,-73.97024,40.75808,-73.98686,40.71596,5,4.889917938
8.9,-73.986405,40.756598,-73.967442,40.765995,1,1.909162024
4.1,-73.971025,40.755357,-73.967225,40.761733,5,0.778119506
11.7,-73.776707,40.645426,-73.758043,40.672123,1,3.361267244
12,-73.968092,40.6794,-73.950985,40.710384,1,3.736129599
12.5,-73.990078,40.732299,-73.964246,40.770761,1,4.800015062
10.5,-74.006855,40.716275,-73.990462,40.748432,1,3.834413827
5.4,-73.963295,40.761945,-73.971689,40.755479,1,1.008673972
6.1,-73.978125,40.685184,-73.97361,40.69326,1,0.975672286
3.3,-73.965005,40.764073,-73.97047,40.762643,1,0.487110228
6.9,-73.99262,40.748012,-73.989572,40.76777,1,2.212632444
7.5,-74.004837,40.73359,-74.011118,40.71838,5,1.772717226
10.5,-73.97698975,40.76525879,-73.9527359,40.78030777,2,2.64118589
9.7,-73.980877,40.754677,-73.955165,40.782905,3,3.814417718
6,-73.97447968,40.76223373,-73.9780426,40.75419235,1,0.943471791
40,-73.991976,40.751087,-73.869399,40.861925,1,16.07776447
24.5,-73.992301,40.738152,-73.95424,40.700988,1,5.232893545
11,-73.96389,40.75716,-73.993637,40.74674,1,2.761516001
10.5,-73.9750061,40.79284286,-73.94889832,40.80916595,1,2.851100813
8.5,-73.9545,40.7742,-73.9823,40.7683,2,2.432001597
8,-73.991973,40.725537,-73.988985,40.741283,1,1.769438986
10.5,-73.994102,40.751897,-73.973958,40.762412,1,2.061189897
7.3,-73.923928,40.765143,-73.919133,40.772233,1,0.886048181
8.1,-73.987802,40.758688,-73.969203,40.750427,2,1.816637661
6.1,-74.00212,40.724573,-74.016275,40.717514,2,1.428424408
7.3,-74.005814,40.740278,-74.005611,40.725665,1,1.625491605
10.1,-73.98469,40.748384,-73.976873,40.764703,1,1.930956267
8,-73.999852,40.726952,-74.011005,40.708235,1,2.2843676
6.5,-73.99802399,40.76582718,-74.00792694,40.74300003,1,2.672649925
12.9,-73.992328,40.733703,-73.946817,40.776247,1,6.090800458
5.5,-73.97835541,40.75743866,-73.98583984,40.75157547,2,0.907194573
4.1,-73.986693,40.751757,-73.996428,40.753387,1,0.840074466
3.5,-73.960013,40.77047,-73.96228,40.773027,5,0.342576721
15.3,-73.974497,40.753223,-74.005452,40.725652,1,4.026238948
4.1,-73.957747,40.776498,-73.950633,40.782423,5,0.890704638
8.5,-73.95528,40.784287,-73.982312,40.771768,2,2.668914885
10.9,-73.977864,40.786628,-74.001341,40.752224,1,4.307581396
8.5,-73.992227,40.74994,-73.988927,40.733987,5,1.796110547
4,-73.994582,40.7519,-73.995775,40.759106,2,0.807800567
6.5,-73.98246765,40.73574066,-73.99298859,40.71971512,1,1.990939884
12.5,-73.955808,40.779227,-73.991473,40.750265,1,4.405145061
4.1,-73.996753,40.752797,-73.984327,40.753483,5,1.049789594
13.3,-73.981989,40.779426,-73.989104,40.743606,2,4.029092853
12.5,-73.988463,40.759045,-73.95254,40.772885,1,3.395320693
6.5,-73.974658,40.751548,-73.984747,40.743527,1,1.232381046
6.5,-73.980088,40.770779,-73.980441,40.757213,2,1.509236942
3.3,-74.00711,40.743862,-74.003337,40.748877,0,0.642066485
6.5,-73.98781586,40.73249054,-73.97879791,40.74512863,2,1.598032143
13.3,-73.991935,40.749441,-74.013964,40.709498,2,4.815259909
11.3,-74.007444,40.743348,-73.980613,40.759755,1,2.905475316
12.9,-73.957168,40.76568,-73.969532,40.75805,5,1.343615589
16.1,-73.992808,40.720078,-73.989537,40.659058,2,6.792848824
16.5,-74.00630951,40.73407364,-73.98047638,40.6898613,2,5.378471151
8.9,-73.990234,40.746795,-74.005542,40.720398,1,3.207112816
9,-74.004985,40.737385,-73.984047,40.75508,6,2.643297503
25.47,-73.86335,40.770067,-73.954922,40.781748,1,7.821864588
7.3,-73.982473,40.77217,-73.990997,40.756032,5,1.933341069
6.5,-74.00679779,40.73039627,-74.00875854,40.71602631,1,1.60689221
10.1,-73.991507,40.748867,-73.967067,40.767477,2,2.919754338
6.9,-73.988045,40.764588,-74.002935,40.74952,1,2.093542976
3.7,-73.966832,40.76047,-73.964157,40.771962,5,1.297965453
9.7,-73.991725,40.750063,-73.982668,40.77717,1,3.110156273
5.5,-73.975415,40.786963,-73.964347,40.802292,1,1.943142674
7,-73.96979523,40.75307465,-73.98008728,40.73241425,1,2.456283762
8.1,-73.987937,40.749378,-73.992052,40.725705,2,2.655884802
21.5,-74.014345,40.703717,-73.977324,40.751826,2,6.194582262
9.3,-73.980602,40.730042,-73.989773,40.759637,5,3.381352271
57.33,-73.958982,40.780754,-73.789114,40.641712,1,21.0785825
15.5,-73.957279,40.785735,-73.992055,40.740939,1,5.780170737
11.3,-73.965937,40.765215,-73.938818,40.766173,5,2.287094968
10.1,0,0,0,0,1,0
7.7,-73.986253,40.756717,-73.992173,40.748893,5,1.003084505
39.83,-74.007658,40.743377,-73.861499,40.76818,1,12.62008559
7.5,-73.988507,40.774227,-73.970912,40.79327,1,2.585052175
4.5,-73.987261,40.733197,-73.980123,40.744134,1,1.357136072
6.5,-73.98540497,40.74722672,-73.99222565,40.75613022,1,1.145019285
6.1,-73.987965,40.729562,-73.973503,40.744012,5,2.017164751
4.5,-73.97283,40.793437,-73.964722,40.798265,1,0.868632003
38.5,-73.899757,40.741129,-73.938885,40.700433,1,5.600932647
10.5,-73.999205,40.734031,-73.961569,40.760397,1,4.319603021
7.7,-73.949808,40.771042,-73.97445,40.749949,1,3.13284452
9.3,-73.950695,40.794832,-73.986267,40.778808,1,3.485887648
11,-73.991516,40.756406,-74.002866,40.733367,1,2.735301331
8.5,-73.963778,40.774159,-73.944419,40.779688,1,1.742721353
7.5,-73.981462,40.759885,-73.9955,40.764751,1,1.300641779
12,-73.95973206,40.7804184,-73.98529816,40.76685333,6,2.62950481
27.3,-73.873318,40.773948,-74.010205,40.711158,0,13.48536967
8.5,-74.005211,40.719011,-73.993117,40.701012,2,2.246751848
4.1,-73.992195,40.72482,-73.998552,40.723262,1,0.563198634
8.1,-73.939316,40.805015,-73.952562,40.777558,1,3.251370187
7,0,0,0,0,1,0
13.5,-73.99666595,40.74704742,-73.98436737,40.72881699,1,2.277324384
10.9,-73.998282,40.723737,-73.995015,40.76036,1,4.082863785
7,-73.979495,40.735452,-73.973002,40.746052,1,1.299829025
10.5,-73.966973,40.793675,-73.96614,40.771843,1,2.429382951
43.33,-73.873295,40.774047,-73.988167,40.757595,2,9.848751122
13.7,-73.954855,40.788435,-73.959773,40.779573,3,1.069205823
5.3,-73.978915,40.762637,-73.987917,40.747885,1,1.807685293
13.3,-73.978774,40.724482,-73.953625,40.781206,1,6.655746184
7,-74.000062,40.718175,-73.998355,40.735155,1,1.894155705
16.9,-73.783742,40.648645,-73.745795,40.65331,5,3.244082904
15.7,-73.994647,40.693095,-73.980186,40.730386,1,4.323353541
3.3,-73.956635,40.766949,-73.957624,40.771114,1,0.470703994
8.1,-73.983662,40.739203,-73.983777,40.748918,2,1.080641286
6,-73.990708,40.719407,-73.999652,40.715179,1,0.888661132
4.5,-73.97648621,40.75561523,-73.97673798,40.76304245,2,0.826400232
6.9,-73.971363,40.753108,-73.973315,40.736642,1,1.838882621
8,-73.977692,40.761167,-73.966526,40.770217,1,1.377737229
5.3,-73.96548,40.760387,-73.953532,40.767275,2,1.264982309
4.5,-73.989873,40.734347,-73.99817,40.735582,1,0.712659625
11.5,-73.971927,40.78678,-74.009076,40.741344,1,5.944411087
9,-73.988017,40.721282,-74.009045,40.72624,1,1.856403455
3.3,-73.953357,40.779592,-73.94964,40.784532,1,0.632398794
5.7,-73.97918,40.74708,-73.991835,40.73129,1,2.054786475
4.9,-73.9731,40.748,-73.9848,40.7365,1,1.615056131
18.1,0,0,0,0,4,0
4.9,-73.972391,40.756633,-73.982988,40.741922,1,1.864095057
11.5,-74.01000214,40.73476028,-73.98092651,40.7635994,1,4.036402713
6.9,0,0,0,0,1,0
3.3,-73.993056,40.73614,-73.996904,40.731588,2,0.60128645
5.3,-74.004911,40.746514,-73.990475,40.740134,1,1.408404527
29.7,-73.874772,40.774072,-73.997017,40.729907,2,11.41197023
49.8,-73.991437,40.746626,-73.991452,40.746601,2,0.003054554
34.83,-74.001715,40.740792,-73.868892,40.76478,1,11.50536525
5.3,-73.98028,40.738563,-73.983213,40.744173,5,0.671172193
4,-73.98822784,40.74097824,-73.98162079,40.73828888,2,0.632087393
8.1,-73.982578,40.727437,-73.95615,40.714053,1,2.679511809
9.7,-73.978315,40.744897,-74.007491,40.740173,3,2.51427629
9.3,-73.99704,40.725497,-73.988898,40.748387,1,2.636903548
18,-73.993375,40.755945,-73.952264,40.767142,3,3.680683355
9,-73.971765,40.75951,-73.98713,40.72947,2,3.583453953
5.5,-73.971293,40.787734,-73.981512,40.780767,1,1.158121272
8,-73.961473,40.796237,-73.955799,40.779758,1,1.894217506
4.9,-73.9774,40.7547,-73.967728,40.752953,1,0.837799382
3.7,-73.971978,40.765158,-73.978668,40.761701,1,0.682286099
10.5,-73.954483,40.774515,-73.974333,40.760252,1,2.305025398
5,-74.00146,40.746791,-74.001096,40.739932,1,0.763541857
6,-73.955052,40.767483,-73.967829,40.762675,1,1.201927288
9,-73.970413,40.793917,-73.950112,40.82174,1,3.53534458
13,-73.96097565,40.77801895,-73.96847534,40.76490784,1,1.58930266
11,-73.97220612,40.7494278,-73.98170471,40.76048279,1,1.467157923
5.5,-73.976277,40.785672,-73.966007,40.794965,5,1.347754174
4,-74.006255,40.733855,-74.000803,40.742,1,1.015828257
6,-73.997949,40.73296,-73.982932,40.724195,2,1.597726735
9.3,-73.972013,40.763415,-73.961072,40.775798,5,1.657278648
17.5,-73.995965,40.759057,-73.948952,40.809173,1,6.83748558
7,-73.98644,40.758387,-73.991407,40.750437,1,0.978313492
12.3,-74.004813,40.706874,-73.982499,40.740056,1,4.142514198
7.3,-73.953591,40.790776,-73.946728,40.772247,3,2.140501232
4.9,-73.97128,40.76105,-73.971355,40.754158,1,0.766622054
26.9,-73.992368,40.727518,-73.988027,40.738367,1,1.260981231
8.5,-73.992105,40.759147,-73.981595,40.74237,5,2.065582783
21.5,-74.001347,40.73122,-73.922497,40.692652,1,7.911972208
10,-73.972742,40.756241,-73.995895,40.754036,1,1.966166692
7,-73.96769714,40.76054382,-73.95173645,40.78388977,1,2.924169009
28.1,-73.867862,40.769562,-73.997823,40.720965,1,12.21312517
9.3,-73.984332,40.780929,-73.953253,40.783568,4,2.63397219
7,-73.99987,40.73864,-74.009135,40.71575,1,2.663135821
35.5,-74.009527,40.718767,-73.924313,40.865382,1,17.81693712
11,-73.984197,40.737153,-73.970257,40.756575,2,2.459029315
9.5,-73.979972,40.789665,-73.95092,40.785832,1,2.483511296
22.5,-74.000465,40.732308,-73.923044,40.76411,3,7.421241852
14.9,-73.995322,40.717318,-73.960953,40.779729,4,7.521863668
12.9,-73.968927,40.790983,-73.982198,40.749292,1,4.770131333
5,0,0,0,0,1,0
7.3,-74.004584,40.751899,-74.007747,40.732837,3,2.136953019
5.5,-73.999605,40.738676,-73.995176,40.749756,1,1.28770378
36,-73.999365,40.679995,-73.871405,40.774342,2,15.04885769
16.1,-73.987097,40.738745,-73.96678,40.793542,1,6.330817504
6.9,-73.992661,40.758657,-73.983819,40.741538,3,2.044719153
25.5,-74.001552,40.741501,-73.938698,40.848538,1,13.02915386
4,-73.989979,40.772208,-73.988584,40.778316,1,0.689478273
10.5,-73.951947,40.784452,-73.975151,40.755063,1,3.80876458
5,-73.937584,40.804348,-73.948974,40.797609,1,1.217211234
5,-73.995338,40.723327,-74.000662,40.7286,2,0.738515869
7.5,-73.95564,40.776819,-73.971106,40.761238,1,2.16816979
6.1,-73.952207,40.768992,-73.967128,40.76335,3,1.404943319
7.7,-73.137393,41.366138,-73.137393,41.366138,1,0
8.5,-73.9822464,40.73592758,-73.9916153,40.74910355,1,1.66470807
11.7,-73.987147,40.761042,-73.950108,40.771302,1,3.322435865
12,-73.982452,40.764415,-73.94752,40.790625,3,4.142006152
9.5,-73.994073,40.74117,-73.991603,40.760008,2,2.105658941
8.5,-73.97297668,40.75903702,-73.98168945,40.73686218,1,2.573456575
5.7,-73.986751,40.750863,-73.980947,40.746091,2,0.721757885
6,-73.976614,40.760421,-73.963487,40.755847,5,1.217402602
17.5,-73.965028,40.760102,-74.000938,40.73626,2,4.023611655
6.5,-73.983612,40.726082,-73.990643,40.734765,1,1.133137513
6.9,-73.975197,40.750214,-73.966845,40.772421,1,2.568350708
7.7,-73.966335,40.767747,-73.965512,40.762401,1,0.598663122
8,-73.97301,40.75278,-73.954135,40.770337,2,2.518415565
52,-74.010393,40.711595,-73.782133,40.648733,2,20.48452073
25,-73.972542,40.763615,-74.009996,40.721036,2,5.69148142
49.15,-73.137393,41.366138,-74.00094,40.731723,1,101.1263546
4.1,0,0,0,0,1,0
12.9,-73.957415,40.762071,-73.986304,40.767027,1,2.49541462
4,-73.984042,40.73195,-73.984372,40.737627,1,0.632064012
11.5,-73.95254,40.714107,-73.952247,40.748705,1,3.848409012
4.9,-74.00551,40.740682,-73.993952,40.741243,4,0.976050356
5.3,-73.987879,40.749619,-73.974111,40.744037,1,1.315888085
33.7,-73.984504,40.759827,-73.86154,40.767888,1,10.39798701
4.5,-73.959743,40.77384,-73.954295,40.77044,1,0.59466419
9,-73.98435,40.728885,-73.993875,40.751527,1,2.643302421
14.5,-74.000475,40.727342,-73.98321,40.764532,3,4.385033042
20,-73.989912,40.762222,-73.99079,40.715295,5,5.220206856
14,-74.010587,40.704707,-74.00279,40.731137,6,3.012394813
15,0,0,0,0,1,0
5,-73.965847,40.77119,-73.96458,40.771382,1,0.10884378
6.9,-73.953173,40.782697,-73.980798,40.789505,1,2.446660045
8.5,-74.008025,40.744556,-73.988969,40.737052,2,1.809905662
8.5,-73.993759,40.732733,-73.98093,40.747818,2,1.996071797
13.7,-74.009036,40.718516,-73.984544,40.779752,1,7.117073644
4.1,-74.006537,40.731496,-73.999929,40.738654,1,0.971643005
4.9,-73.978268,40.745865,-73.988905,40.742047,2,0.99190458
7,-73.977115,40.75194,-73.987148,40.733118,1,2.257857494
4.1,-73.990241,40.756915,-73.982633,40.766561,1,1.249800437
3.3,-73.947235,401.083332,-73.951392,40.778927,1,33.86071937
4.5,-73.984175,40.764895,-73.982092,40.774732,2,1.108148357
4.9,-73.9867,40.7613,-73.9823,40.7739,0,1.449683269
9.3,-73.975335,40.749957,-73.982862,40.76907,1,2.218505314
12.9,-73.989635,40.741479,-73.962491,40.710028,1,4.180118404
6.9,-73.965371,40.806238,-73.974291,40.788572,1,2.103643966
4.1,-73.959027,40.768326,-73.956006,40.773752,1,0.654990441
6.1,-73.977714,40.746484,-73.959285,40.763547,1,2.452184444
8.5,-73.977217,40.784687,-73.94966,40.782068,2,2.339103065
8.1,-73.981602,40.732595,-73.976672,40.757442,1,2.794779203
4.5,-73.994448,40.740742,-73.984739,40.737064,1,0.914825206
5,-73.973093,40.755142,-73.962173,40.763783,5,1.330503502
17.7,-73.977053,40.778952,-74.016163,40.706135,1,8.744357281
12.9,-73.968423,40.755178,-73.96266,40.798307,5,4.82172786
4.1,-73.967488,40.756265,-73.969162,40.750505,1,0.656026688
5.3,-73.973786,40.779474,-73.96914,40.767598,1,1.377717519
8,-73.92043,40.768225,-73.927115,40.757417,1,1.327556506
5.5,-73.96063995,40.7723465,-73.96851349,40.76448441,2,1.097577467
4.9,-73.957041,40.817682,-73.965917,40.805389,1,1.558203729
4.5,-74.006428,40.733112,-74.001015,40.741798,2,1.068435792
8.1,-73.978063,40.748427,-73.991033,40.765257,1,2.167617458
17.5,-73.982175,40.778397,-73.990465,40.740885,1,4.230507626
7,-73.985515,40.759227,-73.974852,40.758697,1,0.900316203
30.1,-73.998253,40.729942,-73.870485,40.773773,1,11.81836227
10.9,-73.98125,40.729125,-73.95455,40.765713,1,4.65021109
12.9,-73.978267,40.684463,-73.95535,40.720105,1,4.410361809
57.33,-73.789933,40.646712,-74.00183,40.735523,1,20.41954058
14.9,-73.963437,40.77526,-73.987,40.75196,3,3.264553019
18,-73.95643,40.77156,-74.00573,40.74021,1,5.423461158
37.07,-73.98197,40.762493,-73.870743,40.77396,5,9.456256066
3.7,-73.983268,40.743987,-73.982942,40.749317,1,0.593491147
31.8,-73.869337,40.773292,-73.955792,40.768135,3,7.305313851
4.5,-73.975467,40.750088,-73.977038,40.758413,1,0.93540166
5.3,-73.956835,40.758095,-73.956835,40.758095,1,0
7,-74.000225,40.747612,-74.004802,40.73026,4,1.9682294
8,-73.99440765,40.74608994,-73.99533081,40.72874069,1,1.931321219
7.3,-73.984122,40.729123,-73.976809,40.750906,1,2.500076298
16.5,-74.000017,40.748253,-73.973243,40.678157,1,8.116963232
7,-73.971745,40.782151,-73.948975,40.776732,1,2.010326797
9,-73.947177,40.711375,-73.988273,40.720069,1,3.597114505
10.5,-73.982167,40.776265,-74.006193,40.748567,1,3.686293598
5.7,-73.98224,40.773205,-73.9761,40.779738,2,0.891913735
7.7,-73.982105,40.775605,-73.95905,40.775887,1,1.942203443
9.5,-73.968927,40.796167,-73.979393,40.771649,2,2.866045737
6.5,-73.981238,40.753447,-73.97408,40.760162,1,0.960000078
6,-73.985688,40.72294,-73.985088,40.733287,1,1.152005781
38.33,-73.978659,40.761842,-73.872125,40.774621,2,9.086366081
8.1,-73.988777,40.761257,-73.994493,40.749799,1,1.362434413
21.33,-73.917354,40.770981,-73.958374,40.801583,3,4.849803954
24.9,-73.862783,40.768893,-73.76292,40.75552,1,8.543774792
6.5,-73.982801,40.768633,-73.968893,40.761881,1,1.391708635
3.3,-73.967031,40.803921,-73.971128,40.798077,1,0.735890916
33.7,-73.955668,40.772482,-73.991363,40.621505,3,17.0608036
4.5,-73.989815,40.73437,-73.98898,40.726672,3,0.859134934
8.9,-73.951937,40.773322,-73.969955,40.758472,1,2.243289848
6.9,-73.984865,40.760332,-74.000545,40.747717,5,1.927272265
11.7,-73.991925,40.744087,-73.97605,40.776087,2,3.802350907
11,-73.978913,40.76027,-73.985687,40.75976,1,0.573529495
8,-73.97312164,40.74432373,-73.98228455,40.75408173,1,1.33199282
10.5,-74.00817,40.738123,-73.98062,40.746697,1,2.509972144
4.9,-73.984687,40.745782,-73.996474,40.7411,1,1.121555111
9.3,-73.981678,40.773755,-73.952358,40.782187,1,2.641674157
9.3,-73.975857,40.761195,-74.005373,40.739923,2,3.43279132
5.7,-73.989755,40.746912,-74.0036,40.74325,2,1.235777379
13.5,-73.999633,40.753953,-73.999708,40.72839,5,2.843375252
5.5,-73.988817,40.736698,-73.99227,40.725414,2,1.288420538
13.5,-74.005862,40.716297,-74.004858,40.719138,1,0.32714333
5,-73.971367,40.750657,-73.962657,40.758742,5,1.160739853
11.8,-73.95173,40.713411,-73.988387,40.736368,1,4.008570132
7.7,-73.978872,40.752585,-73.99678,40.742485,2,1.881306733
5.3,-73.965344,40.759184,-73.974422,40.751188,2,1.173061765
13,-73.953975,40.766955,-73.97976,40.752352,2,2.712518369
10.5,-73.982593,40.751167,-73.95907,40.777835,1,3.567346006
7.3,-73.95344,40.744625,-73.934232,40.770928,1,3.343448971
14.9,-73.947713,40.77522,-73.981275,40.754968,4,3.615056413
8,-73.832377,40.715565,-73.816337,40.71278,1,1.387346143
5.5,-73.971262,40.764256,-73.962595,40.77833,1,1.727323748
8.1,-73.994755,40.720563,-73.995922,40.742472,1,2.43891875
13.3,-73.995807,40.724576,-73.979743,40.776243,1,5.904171691
6.5,-73.992117,40.726401,-73.992117,40.726401,1,0
3.5,-73.9988,40.74564,-74.00486,40.74779,6,0.56388621
3.7,-73.97812,40.757073,-73.985011,40.761161,1,0.737451624
6.5,-74.002883,40.760478,-73.984683,40.748128,5,2.058798075
5.3,-73.9959,40.7487,-73.98837,40.758947,3,1.304466475
8,-73.969765,40.797395,-73.953757,40.820445,1,2.89648207
20.5,0,0,0,0,6,0
4.9,-73.981438,40.780748,-73.972202,40.788237,5,1.139715168
16.1,-73.988704,40.727465,-73.95484,40.799884,1,8.545446889
6.5,-73.968182,40.762332,-73.982845,40.769255,5,1.455627865
13.3,-73.994888,40.727628,-73.987657,40.760433,1,3.699426954
12.9,-73.991797,40.752488,-73.957952,40.768643,1,3.370417681
4.9,-73.955431,40.765415,-73.946432,40.77698,1,1.493115171
19.5,-73.978212,40.78848,-73.989192,40.74324,5,5.116348367
26,0,0,0,0,1,0
6.5,-73.960662,40.781406,-73.980765,40.78295,4,1.701823365
