instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,fare_amount,passenger_count,distance
16255,11/15/2012,4,1,11,0,0,4,1,2,0.26,0.303,0.65,0,1,33,34,6.9,1,1.452029501
7387,11/9/2011,4,0,11,9,0,3,1,1,0.34,0.3636,0.93,0,22,197,219,15.7,4,7.570585077
705,2/1/2011,1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0,4,172,176,7,1,1.158401853
3121,5/14/2011,2,0,5,22,0,6,0,3,0.54,0.5152,0.94,0.1642,7,19,26,5.3,5,1.337868359
14199,8/19/2012,3,1,8,19,0,0,0,2,0.64,0.6061,0.73,0.1343,72,269,341,6,3,1.194578117
2733,4/28/2011,2,0,4,18,0,4,1,1,0.64,0.6212,0.47,0.3582,44,486,530,12.5,1,4.317670685
6195,9/20/2011,3,0,9,16,0,2,1,2,0.6,0.5606,0.83,0.1642,23,241,264,16.9,2,4.699741077
2053,3/31/2011,2,0,3,9,0,4,1,3,0.26,0.2424,0.93,0.2537,6,126,132,12.5,1,5.148512826
11482,4/28/2012,2,1,4,14,0,6,0,1,0.42,0.4242,0.38,0.1045,147,293,440,9.7,1,2.311945029
11981,5/19/2012,2,1,5,9,0,6,0,1,0.56,0.5303,0.43,0.1642,79,213,292,12.1,1,4.039787984
12832,6/23/2012,3,1,6,20,0,6,0,1,0.78,0.6818,0.31,0.194,158,228,386,9,1,3.120123057
14984,9/21/2012,3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642,84,305,389,5,5,1.075313033
6405,9/29/2011,4,0,9,10,0,4,1,1,0.64,0.6061,0.65,0.194,24,103,127,14.9,1,5.654105528
2937,5/7/2011,2,0,5,6,0,6,0,1,0.42,0.4242,0.77,0.0896,1,12,13,5.7,2,1.988656923
10493,3/18/2012,1,1,3,7,0,0,0,3,0.42,0.4242,0.88,0.1642,17,25,42,29.3,1,7.298041555
16084,11/7/2012,4,1,11,20,0,3,1,2,0.32,0.303,0.49,0.3284,7,249,256,12.5,6,4.901905563
5658,8/29/2011,3,0,8,4,0,1,1,1,0.56,0.5303,0.68,0.1343,0,3,3,12.1,1,5.410879417
840,2/7/2011,1,0,2,10,0,1,1,1,0.24,0.2576,0.75,0.1045,6,49,55,15.3,1,8.054698141
532,1/24/2011,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0,5,79,84,4.5,1,1.334189407
14999,9/22/2012,3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836,6,39,45,5.7,1,1.694889421
8886,1/11/2012,1,1,1,2,0,3,1,1,0.2,0.2121,0.85,0.1642,0,5,5,10.1,1,2.356074661
51,1/3/2011,1,0,1,5,0,1,1,1,0.16,0.1364,0.47,0.2836,0,3,3,12.5,1,2.358003834
13109,7/5/2012,3,1,7,9,0,4,1,1,0.84,0.7879,0.49,0.2985,47,246,293,8.9,1,3.453302053
10336,3/11/2012,1,1,3,18,0,0,0,1,0.52,0.5,0.29,0.2836,133,256,389,5.7,1,1.124143523
11113,4/13/2012,2,1,4,5,0,5,1,2,0.34,0.3333,0.53,0.1642,2,19,21,10,1,2.608781091
524,1/23/2011,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,5,23,28,14,1,3.337041298
9228,1/25/2012,1,1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537,18,218,236,5.3,3,2.032285461
10737,3/28/2012,2,1,3,11,0,3,1,1,0.5,0.4848,0.42,0.3881,54,168,222,8.1,2,2.182869273
17241,12/26/2012,1,1,12,5,0,3,1,2,0.22,0.2121,0.69,0.2836,0,11,11,6.5,1,1.205178148
12234,5/29/2012,2,1,5,22,0,2,1,2,0.62,0.5606,0.88,0.0896,2,53,55,6.5,2,1.244541061
14966,9/20/2012,3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,119,781,900,26.1,1,10.382033
7621,11/19/2011,4,0,11,3,0,6,0,1,0.26,0.2424,0.48,0.2537,4,11,15,7.7,1,2.476775619
8106,12/9/2011,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264,11,1,2.634786892
6572,10/6/2011,4,0,10,9,0,4,1,1,0.46,0.4545,0.63,0.194,20,188,208,7.3,4,2.552800566
16794,12/7/2012,4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,36,204,240,4.5,1,0.895373167
5177,8/8/2011,3,0,8,14,0,1,1,1,0.82,0.7424,0.43,0.2985,41,109,150,5.5,5,1.673844106
2367,4/13/2011,2,0,4,12,0,3,1,3,0.42,0.4242,0.82,0.2537,12,83,95,4.1,1,0.863166789
13056,7/3/2012,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,0,6,6,9.7,1,2.944044371
1475,3/6/2011,1,0,3,18,0,0,0,3,0.32,0.2879,1,0.3582,0,23,23,5.5,1,1.001245637
14024,8/12/2012,3,1,8,12,0,0,0,1,0.74,0.6667,0.42,0.194,163,342,505,18.1,1,6.316306098
6022,9/13/2011,3,0,9,11,0,2,1,1,0.7,0.6515,0.61,0.1642,33,120,153,5.3,2,0.519135038
7840,11/28/2011,4,0,11,7,0,1,1,1,0.42,0.4242,0.88,0,7,270,277,4.5,1,1.214628078
2473,4/17/2011,2,0,4,22,0,0,0,1,0.5,0.4848,0.39,0.1045,21,49,70,4.5,1,1.416612082
12932,6/28/2012,3,1,6,0,0,4,1,1,0.66,0.6212,0.5,0.1045,2,52,54,4.5,3,0.815211773
4880,7/27/2011,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,0,18,18,3.3,1,0.533166215
3764,6/10/2011,2,0,6,17,0,5,1,1,0.82,0.7727,0.52,0.2239,63,454,517,11.3,1,5.04811408
11584,5/2/2012,2,1,5,20,0,3,1,1,0.52,0.5,0.77,0.2537,42,296,338,6,1,1.424819664
13853,8/5/2012,3,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582,61,168,229,5.5,2,1.430321213
13752,8/1/2012,3,1,8,4,0,3,1,2,0.64,0.5909,0.78,0.1343,1,3,4,6.1,1,1.371164226
2918,5/6/2011,2,0,5,11,0,5,1,2,0.54,0.5152,0.49,0.3284,42,123,165,8.5,1,1.968948542
2072,4/1/2011,2,0,4,4,0,5,1,2,0.24,0.2273,0.93,0.2537,0,3,3,6,1,1.537473604
90,1/4/2011,1,0,1,21,0,2,1,1,0.22,0.2727,0.64,0,0,48,48,8,1,1.038857025
243,1/11/2011,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,30.04,1,6.392235605
9984,2/26/2012,1,1,2,0,0,0,0,1,0.24,0.2121,0.41,0.3582,7,63,70,6.9,1,1.701411777
10983,4/7/2012,2,1,4,18,0,6,0,1,0.54,0.5152,0.18,0.2985,227,290,517,4.5,1,1.064468982
355,1/16/2011,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1,4,1,0.811940932
15725,10/22/2012,4,1,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896,25,335,360,8.5,1,2.273873923
1760,3/19/2011,1,0,3,0,0,6,0,2,0.6,0.6212,0.53,0.2537,26,50,76,13,1,5.195746672
14059,8/13/2012,3,1,8,23,0,1,1,1,0.7,0.6515,0.7,0.2239,28,100,128,6,1,1.291405442
29,1/2/2011,1,0,1,4,0,0,0,2,0.46,0.4545,0.94,0.194,2,1,3,8.9,1,2.304998167
13931,8/8/2012,3,1,8,15,0,3,1,2,0.84,0.7576,0.44,0.194,110,168,278,13,1,1.73315471
16636,11/30/2012,4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0,18,145,163,8,1,1.359127809
8420,12/22/2011,1,0,12,11,0,4,1,2,0.44,0.4394,0.77,0,10,135,145,5.3,1,1.165644554
15450,10/10/2012,4,1,10,22,0,3,1,1,0.46,0.4545,0.55,0.2985,27,170,197,10.5,6,2.658451144
12655,6/16/2012,2,1,6,11,0,6,0,1,0.66,0.6212,0.39,0.1642,213,353,566,5.7,1,1.486059054
13801,8/3/2012,3,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642,2,35,37,27.7,2,9.835881998
3453,5/28/2011,2,0,5,18,0,6,0,1,0.72,0.6818,0.62,0.2537,173,212,385,11.7,1,3.046240672
9069,1/18/2012,1,1,1,18,0,3,1,1,0.24,0.2121,0.32,0.3582,8,347,355,32.33,1,10.5517509
9712,2/14/2012,1,1,2,14,0,2,1,1,0.4,0.4091,0.4,0.2239,13,111,124,36.33,2,0
16897,12/11/2012,4,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,21,412,433,5.7,1,1.055668672
142,1/7/2011,1,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,1,1,12,1,3.348301979
13090,7/4/2012,3,1,7,14,1,3,0,1,0.9,0.8182,0.37,0.1642,190,357,547,8,1,1.595329184
704,2/1/2011,1,0,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343,3,61,64,6.1,1,1.045317671
12466,6/8/2012,2,1,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881,128,245,373,21.5,1,3.61719521
1112,2/19/2011,1,0,2,1,0,6,0,1,0.46,0.4545,0.14,0.4179,10,21,31,5.3,1,1.215212992
13239,7/10/2012,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,55,359,414,5.7,1,1.892954878
4947,7/30/2011,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,60,73,133,4.9,1,0.505887305
7325,11/6/2011,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,21,130,151,53.3,1,15.82449786
15176,9/29/2012,4,1,9,12,0,6,0,1,0.62,0.6212,0.41,0.2985,191,491,682,5.7,1,1.827165761
14283,8/23/2012,3,1,8,7,0,4,1,2,0.62,0.5758,0.83,0.0896,18,463,481,8,1,2.807538729
10383,3/13/2012,1,1,3,17,0,2,1,1,0.7,0.6364,0.37,0.1045,62,614,676,5,1,1.534820506
1764,3/19/2011,1,0,3,4,0,6,0,1,0.52,0.5,0.34,0.4179,1,2,3,16.1,3,5.178329332
15298,10/4/2012,4,1,10,14,0,4,1,1,0.7,0.6515,0.61,0.2537,56,211,267,4.5,2,0.916244514
6467,10/2/2011,4,0,10,0,0,0,0,3,0.36,0.3333,0.93,0.2985,4,43,47,25.7,1,11.02805887
9642,2/11/2012,1,1,2,16,0,6,0,3,0.22,0.197,0.75,0.4179,12,134,146,7.5,1,0.782825322
7829,11/27/2011,4,0,11,19,0,0,0,1,0.48,0.4697,0.67,0.2239,30,109,139,13,6,2.886447583
15216,10/1/2012,4,1,10,4,0,1,1,1,0.42,0.4242,0.82,0.1045,0,10,10,4.9,1,1.231003784
15031,9/23/2012,4,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,186,384,570,10.1,1,5.130823664
14268,8/22/2012,3,1,8,16,0,3,1,3,0.74,0.6818,0.55,0.2239,102,358,460,10,1,3.536501465
15319,10/5/2012,4,1,10,11,0,5,1,1,0.7,0.6515,0.48,0.194,90,214,304,5.5,1,1.249804475
315,1/14/2011,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64,4.5,1,1.278384279
7789,11/26/2011,4,0,11,3,0,6,0,1,0.3,0.3333,0.81,0,8,9,17,11.7,1,4.776456103
2398,4/14/2011,2,0,4,19,0,4,1,1,0.54,0.5152,0.32,0,37,222,259,4.5,5,0.855919368
2624,4/24/2011,2,0,4,5,0,0,0,1,0.5,0.4848,0.94,0.0896,5,7,12,10.9,1,4.733188211
12704,6/18/2012,2,1,6,12,0,1,1,3,0.56,0.5303,0.78,0.1343,29,139,168,3.5,1,0
14750,9/11/2012,3,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,110,767,877,8,6,2.048802145
10947,4/6/2012,2,1,4,6,0,5,1,1,0.3,0.2727,0.49,0.3881,0,80,80,7.5,2,0.117246797
2435,4/16/2011,2,0,4,8,0,6,0,3,0.4,0.4091,0.87,0.3582,7,38,45,7.7,1,1.545465875
3780,6/11/2011,2,0,6,9,0,6,0,1,0.74,0.6818,0.62,0.1343,59,171,230,10.5,1,2.344209396
17240,12/26/2012,1,1,12,4,0,3,1,1,0.22,0.197,0.69,0.3582,0,2,2,6.5,1,1.200464176
7752,11/24/2011,4,0,11,14,1,4,0,1,0.5,0.4848,0.31,0.2985,74,94,168,7.3,1,2.225133292
11195,4/16/2012,2,1,4,15,1,1,0,1,0.8,0.697,0.33,0.4478,81,194,275,9.7,1,3.992709929
17360,12/31/2012,1,1,12,4,0,1,1,1,0.14,0.1667,0.69,0.1045,0,3,3,4.1,0,0.975366608
6368,9/27/2011,4,0,9,21,0,2,1,1,0.6,0.5606,0.83,0,17,179,196,5,1,1.29884616
10365,3/12/2012,1,1,3,23,0,1,1,1,0.56,0.5303,0.56,0.2239,10,53,63,7,1,1.186433603
3671,6/6/2011,2,0,6,20,0,1,1,1,0.68,0.6364,0.61,0.1343,59,277,336,9.5,1,1.570006067
14525,9/2/2012,3,1,9,9,0,0,0,2,0.7,0.6667,0.84,0,88,144,232,4.5,5,0.817567872
13581,7/25/2012,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,2,26,28,25.7,1,9.821773242
11180,4/16/2012,2,1,4,0,1,1,0,1,0.64,0.6212,0.53,0.3284,15,26,41,13,1,2.60983622
8550,12/27/2011,1,0,12,23,0,2,1,1,0.3,0.303,0.93,0.1343,2,24,26,7.5,3,1.573072906
11404,4/25/2012,2,1,4,8,0,3,1,1,0.36,0.3636,0.76,0.0896,20,634,654,6.5,4,2.229698125
5150,8/7/2011,3,0,8,11,0,0,0,1,0.82,0.8333,0.63,0,113,156,269,15,5,4.343044537
5138,8/6/2011,3,0,8,23,0,6,0,3,0.7,0.6667,0.84,0.2836,29,79,108,10.9,1,4.958325948
11985,5/19/2012,2,1,5,13,0,6,0,1,0.7,0.6364,0.37,0.1343,332,372,704,3.7,1,0.607759861
1357,3/1/2011,1,0,3,19,0,2,1,1,0.3,0.303,0.49,0.1343,4,115,119,57.33,1,19.59942453
11421,4/26/2012,2,1,4,1,0,4,1,2,0.48,0.4697,0.48,0.0896,1,22,23,8.2,1,2.718317306
15203,9/30/2012,4,1,9,15,0,0,0,1,0.64,0.6212,0.36,0.2537,230,419,649,3.7,1,0.633495954
6045,9/14/2011,3,0,9,10,0,3,1,1,0.7,0.6515,0.7,0.1343,27,115,142,5.3,1,0.924982019
8081,12/8/2011,4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429,9.3,1,3.231656615
3413,5/27/2011,2,0,5,2,0,5,1,1,0.68,0.6364,0.61,0.2239,6,12,18,13.5,1,2.684384055
2492,4/18/2011,2,0,4,17,0,1,1,1,0.58,0.5455,0.49,0.2836,66,362,428,9.5,5,2.929393391
14857,9/16/2012,3,1,9,5,0,0,0,1,0.5,0.4848,0.72,0,3,10,13,15,1,1.534670104
388,1/17/2011,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93,49.15,1,23.20396182
14962,9/20/2012,3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194,76,222,298,5.3,1,0.95661347
15662,10/19/2012,4,1,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045,21,212,233,10.5,1,1.619230579
10902,4/4/2012,2,1,4,9,0,3,1,2,0.48,0.4697,0.55,0.1343,47,316,363,7.3,2,1.977880049
9958,2/24/2012,1,1,2,22,0,5,1,1,0.4,0.4091,0.37,0.5821,4,102,106,8.1,2,3.626035882
4548,7/13/2011,3,0,7,9,0,3,1,1,0.82,0.7424,0.41,0.194,23,163,186,7,2,2.202744462
11089,4/12/2012,2,1,4,5,0,4,1,1,0.3,0.2879,0.61,0.2239,0,21,21,9.3,1,4.062828774
15460,10/11/2012,4,1,10,8,0,4,1,1,0.38,0.3939,0.46,0.3881,25,773,798,18.5,1,4.086354906
7993,12/4/2011,4,0,12,16,0,0,0,1,0.42,0.4242,0.58,0.2239,64,266,330,7.5,1,1.72267242
8351,12/19/2011,4,0,12,14,0,1,1,1,0.36,0.3485,0.46,0.2239,30,107,137,52,1,21.05953731
7649,11/20/2011,4,0,11,7,0,0,0,1,0.42,0.4242,0.67,0.2239,4,19,23,7,1,8667.943975
4719,7/20/2011,3,0,7,12,0,3,1,1,0.82,0.803,0.59,0,28,121,149,8.5,5,2.4275555
17279,12/27/2012,1,1,12,19,0,4,1,1,0.24,0.2121,0.6,0.2836,11,106,117,14.5,1,6.606218827
556,1/25/2011,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,5,233,238,11.3,1,6.713317492
13395,7/17/2012,3,1,7,7,0,2,1,2,0.74,0.697,0.7,0,26,500,526,5,1,1.406783302
15777,10/24/2012,4,1,10,13,0,3,1,1,0.66,0.6212,0.54,0,65,241,306,9.5,3,1.788329499
770,2/4/2011,1,0,2,12,0,5,1,2,0.24,0.2424,0.48,0.1642,8,78,86,8,1,1.3456261
8247,12/15/2011,4,0,12,6,0,4,1,1,0.32,0.3182,0.66,0.194,2,90,92,18.5,6,4.815884769
7005,10/24/2011,4,0,10,11,0,1,1,2,0.5,0.4848,0.72,0.1642,59,109,168,8.5,5,4.424527998
449,1/20/2011,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215,7,1,1.348720836
14952,9/20/2012,3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,0,6,6,3.3,1,0.676904661
16856,12/10/2012,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,2,3,5,4.1,1,0.54499881
14040,8/13/2012,3,1,8,4,0,1,1,1,0.64,0.6061,0.69,0.1045,0,11,11,9.3,5,2.96363185
12700,6/18/2012,2,1,6,8,0,1,1,2,0.54,0.5152,0.83,0.194,27,447,474,45,1,17.71096007
4860,7/26/2011,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,25,162,187,10,1,3.473854497
5925,9/9/2011,3,0,9,9,0,5,1,3,0.62,0.5455,0.94,0.1642,5,131,136,5.7,1,0.953311018
10876,4/3/2012,2,1,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,14,327,341,5.7,1,1.81540941
9853,2/20/2012,1,1,2,12,1,1,0,1,0.28,0.2727,0.45,0.2239,65,216,281,5,1,1.060334199
500,1/22/2011,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39,39,4.5,1,0.585372794
274,1/12/2011,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56,14,1,3.140694545
3035,5/11/2011,2,0,5,8,0,3,1,1,0.48,0.4697,0.77,0.2537,21,421,442,4.5,1,0
5051,8/3/2011,3,0,8,8,0,3,1,2,0.74,0.6667,0.51,0.1642,29,408,437,57.33,1,23.17597941
12220,5/29/2012,2,1,5,8,0,2,1,1,0.7,0.6667,0.74,0.194,46,588,634,10.9,1,1.057231829
4192,6/28/2011,3,0,6,13,0,2,1,1,0.84,0.7576,0.44,0,33,156,189,12.9,1,5.883139893
6262,9/23/2011,4,0,9,11,0,5,1,3,0.62,0.5152,1,0.1045,1,20,21,6.5,5,1.020390579
5109,8/5/2011,3,0,8,18,0,5,1,1,0.76,0.697,0.52,0.2537,105,361,466,6.1,1,2.033023745
14297,8/23/2012,3,1,8,21,0,4,1,1,0.7,0.6515,0.61,0.1343,53,276,329,25.3,1,10.76732764
4608,7/15/2011,3,0,7,21,0,5,1,1,0.66,0.6212,0.54,0.1045,75,186,261,13.7,6,6.002421953
17193,12/24/2012,1,1,12,3,0,1,1,1,0.2,0.2576,0.75,0,1,2,3,8,1,2.414215633
10599,3/22/2012,2,1,3,17,0,4,1,1,0.66,0.6212,0.65,0.1642,154,656,810,13.7,1,3.196795891
9475,2/4/2012,1,1,2,16,0,6,0,2,0.34,0.3333,0.61,0.1642,20,123,143,12.5,1,3.587033549
12336,6/3/2012,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,1,12,13,8.5,1,2.17247863
9968,2/25/2012,1,1,2,8,0,6,0,1,0.26,0.2273,0.48,0.2985,3,90,93,16.5,2,6.03395721
10299,3/10/2012,1,1,3,4,0,6,0,1,0.24,0.2121,0.41,0.3582,1,3,4,4.5,1,0.715169568
10862,4/2/2012,2,1,4,17,0,1,1,1,0.5,0.4848,0.29,0.2836,128,601,729,5,5,0.568145003
1145,2/20/2011,1,0,2,11,0,0,0,2,0.3,0.303,0.33,0.1642,72,89,161,5.3,1,1.780367409
6580,10/6/2011,4,0,10,17,0,4,1,1,0.56,0.5303,0.52,0.1343,63,505,568,4.5,1,1.012296834
13334,7/14/2012,3,1,7,18,0,6,0,1,0.72,0.697,0.79,0.1343,108,243,351,6,1,0.93170454
9506,2/5/2012,1,1,2,23,0,0,0,1,0.24,0.2424,0.7,0.1343,4,38,42,9.5,5,1.645460612
3905,6/16/2011,2,0,6,14,0,4,1,2,0.72,0.6667,0.54,0.3284,39,114,153,7.3,1,1.838345881
9985,2/26/2012,1,1,2,1,0,0,0,1,0.24,0.2121,0.44,0.3284,5,50,55,9.5,1,2.906278571
14744,9/11/2012,3,1,9,12,0,2,1,1,0.64,0.6212,0.33,0,62,254,316,21.5,1,8.220622967
7615,11/18/2011,4,0,11,21,0,5,1,1,0.28,0.2727,0.48,0.1642,3,108,111,5.3,1,1.224796549
4888,7/27/2011,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,29,151,180,2.5,1,0.015287957
7418,11/10/2011,4,0,11,16,0,4,1,3,0.36,0.3485,0.81,0.2239,6,67,73,10.5,1,4.619724396
3782,6/11/2011,2,0,6,11,0,6,0,1,0.76,0.7121,0.62,0.1343,110,215,325,13.3,1,5.718784125
8911,1/12/2012,1,1,1,3,0,4,1,3,0.36,0.3485,0.93,0.2537,0,3,3,6,1,0.582369318
897,2/9/2011,1,0,2,20,0,3,1,3,0.14,0.1515,0.86,0.1642,0,84,84,9.5,1,3.45979092
9850,2/20/2012,1,1,2,9,1,1,0,1,0.2,0.1818,0.59,0.3582,12,98,110,13.5,1,1.441235184
17022,12/17/2012,4,1,12,0,0,1,1,2,0.38,0.3939,0.87,0,2,26,28,9,1,2.526107535
9313,1/28/2012,1,1,1,22,0,6,0,1,0.34,0.3333,0.34,0.194,6,97,103,18.5,3,5.079694079
15071,9/25/2012,4,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896,2,3,5,45,1,21.143089
10654,3/25/2012,2,1,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836,18,62,80,4.5,1,1.095524721
4825,7/24/2011,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0,23,75,98,30.1,2,14.29921341
5393,8/17/2011,3,0,8,14,0,3,1,1,0.82,0.7273,0.36,0.1642,54,138,192,7,2,1.032842236
5772,9/2/2011,3,0,9,22,0,5,1,2,0.64,0.6061,0.73,0.1642,33,114,147,9,1,2.088715151
6232,9/22/2011,3,0,9,5,0,4,1,2,0.6,0.5152,0.94,0.1045,2,28,30,18,1,3.157952806
2414,4/15/2011,2,0,4,11,1,5,0,1,0.52,0.5,0.55,0.194,41,95,136,52,5,20.81794685
3498,5/30/2011,2,0,5,15,1,1,0,1,0.88,0.803,0.39,0.2537,132,179,311,6.1,1,2.958793241
14400,8/28/2012,3,1,8,4,0,2,1,1,0.66,0.6061,0.83,0.1343,2,6,8,9.3,1,3.399051691
7096,10/28/2011,4,0,10,6,0,5,1,1,0.28,0.2727,0.65,0.2537,1,74,75,6.5,2,1.789732746
12544,6/11/2012,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239,61,333,394,6,1,1.132845756
9086,1/19/2012,1,1,1,11,0,4,1,1,0.16,0.1667,0.55,0.1642,6,93,99,4,1,0.702568399
15901,10/31/2012,4,1,10,5,0,3,1,2,0.3,0.303,0.81,0.1343,0,24,24,13.7,1,3.643152712
786,2/5/2011,1,0,2,4,0,6,0,3,0.22,0.2273,0.93,0.1343,0,8,8,9,2,2.343802284
12640,6/15/2012,2,1,6,20,0,5,1,1,0.68,0.6364,0.44,0.194,89,296,385,14.9,2,5.28205058
10596,3/22/2012,2,1,3,14,0,4,1,1,0.6,0.5909,0.73,0.1045,96,161,257,24.9,0,6.513234235
13885,8/6/2012,3,1,8,17,0,1,1,1,0.82,0.7424,0.41,0,112,746,858,5.3,1,1.288348588
16639,12/1/2012,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0,5,64,69,11.3,1,3.303729148
12283,5/31/2012,2,1,5,23,0,4,1,1,0.66,0.6212,0.54,0.2239,26,114,140,16.1,3,7.352202007
437,1/20/2011,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6,6.5,1,1.855124627
10015,2/27/2012,1,1,2,7,0,1,1,1,0.24,0.2273,0.6,0.2239,2,278,280,18.5,1,8.766445006
8795,1/7/2012,1,1,1,6,0,6,0,1,0.26,0.2727,0.75,0.1045,0,7,7,12.5,3,4.643899504
9677,2/13/2012,1,1,2,3,0,1,1,1,0.12,0.1515,0.54,0.1045,0,1,1,7.7,1,2.097797767
14959,9/20/2012,3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0,37,206,243,13,1,4.969143613
12346,6/3/2012,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,267,411,678,50.1,1,17.91231245
1196,2/22/2011,1,0,2,20,0,2,1,1,0.2,0.197,0.47,0.2239,3,102,105,5.3,0,1.619255772
16278,11/15/2012,4,1,11,23,0,4,1,2,0.32,0.3182,0.61,0.1642,7,118,125,4.1,1,0.806700697
6558,10/5/2011,4,0,10,19,0,3,1,1,0.58,0.5455,0.56,0.1343,40,334,374,25.5,1,7.010223342
17187,12/23/2012,1,1,12,21,0,0,0,1,0.24,0.2879,0.7,0,4,38,42,16.1,3,6.90543048
13336,7/14/2012,3,1,7,20,0,6,0,1,0.72,0.7121,0.84,0.0896,101,255,356,18,1,4.816238325
14061,8/14/2012,3,1,8,1,0,2,1,1,0.68,0.6364,0.79,0.2537,8,19,27,12,1,3.587316735
3050,5/11/2011,2,0,5,23,0,3,1,1,0.46,0.4545,0.88,0.2537,12,69,81,6.5,2,2.119402979
9897,2/22/2012,1,1,2,9,0,3,1,1,0.32,0.3333,0.7,0.0896,11,241,252,12,2,3.368628488
3378,5/25/2011,2,0,5,15,0,3,1,1,0.76,0.697,0.52,0.2537,37,145,182,5,1,1.413005963
15036,9/23/2012,4,1,9,16,0,0,0,1,0.6,0.6212,0.33,0.3284,254,437,691,6.5,1,1.801486773
10224,3/7/2012,1,1,3,1,0,3,1,1,0.3,0.2727,0.61,0.2985,1,4,5,5.7,1,1.370395043
1177,2/21/2011,1,0,2,19,1,1,0,2,0.24,0.2121,0.87,0.3582,0,49,49,6.1,2,0
7932,12/2/2011,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0,0,1,1,6,1,1.00610697
14523,9/2/2012,3,1,9,7,0,0,0,1,0.66,0.5909,0.94,0.0896,13,29,42,2.5,1,0
2616,4/23/2011,2,0,4,21,0,6,0,2,0.56,0.5303,0.83,0.2836,32,103,135,4.5,2,1.109235244
8968,1/14/2012,1,1,1,12,0,6,0,1,0.22,0.2121,0.41,0.2537,30,189,219,13.3,1,4.807542614
10914,4/4/2012,2,1,4,21,0,3,1,1,0.6,0.6061,0.23,0.3284,43,255,298,14,2,2.804669921
8627,12/31/2011,1,0,12,5,0,6,0,2,0.36,0.3485,0.76,0.2239,1,0,1,11,1,2.549036277
7020,10/25/2011,4,0,10,2,0,2,1,1,0.42,0.4242,0.82,0.1343,2,3,5,12,1,2.946632497
690,2/1/2011,1,0,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045,0,3,3,4.9,1,1.503152131
5713,8/31/2011,3,0,8,11,0,3,1,1,0.72,0.6515,0.42,0.1343,28,143,171,6.5,1,1.931659261
